model,location,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_95,r_wis,improvement,percent
COVID-19_forecast_model,Kansas,31.3459022556391,9.576729323308271,7.221804511278192,14.547368421052633,-0.08751879699248118,0.20037593984962404,52.943609022556394,0.36842105263157904,0.8571428571428571,0.8202287862036132,17.97712137963868,0.17977121379638683
COVID-19_forecast_model,Kentucky,41.6156015037594,15.258458646616543,4.714285714285711,21.642857142857142,-0.03338345864661652,0.42124060150375936,73.13157894736847,0.4248120300751881,0.9398496240601504,0.6902678813742825,30.97321186257175,0.3097321186257175
COVID-19_forecast_model,Louisiana,34.33413533834587,15.101052631578947,6.2097744360902265,13.02330827067669,0.010977443609022619,0.3114661654135337,59.54887218045115,0.5037593984962404,0.9736842105263157,0.5299332217090386,47.00667782909614,0.4700667782909614
COVID-19_forecast_model,Maine,18.02327067669173,5.384924812030076,7.042105263157895,5.59624060150376,-0.022857142857142843,0.11842105263157901,28.86090225563911,0.469924812030075,0.9135338345864662,0.8525726313331577,14.742736866684226,0.14742736866684225
COVID-19_forecast_model,Maryland,31.24255639097744,16.801954887218045,2.780451127819549,11.660150375939848,0.05909774436090217,0.3,50.18045112781953,0.6052631578947371,0.9887218045112782,0.44707466249850636,55.29253375014937,0.5529253375014936
COVID-19_forecast_model,Massachusetts,61.176616541353376,27.772105263157897,14.198496240601516,19.206015037593993,0.04255639097744363,0.09285714285714297,107.79699248120284,0.5639097744360902,0.9924812030075187,0.5299127745874584,47.00872254125416,0.4700872254125416
COVID-19_forecast_model,Michigan,89.90812030075188,33.244962406015034,17.351879699248126,39.31127819548872,-0.028872180451127712,0.14060150375939848,154.35338345864656,0.43984962406015066,0.9360902255639098,0.8023442088570444,19.765579114295562,0.19765579114295562
COVID-19_forecast_model,Minnesota,38.02187969924812,15.970751879699248,6.51804511278195,15.533082706766924,0.030526315789473693,0.17368421052631586,65.64661654135335,0.5563909774436089,0.9624060150375939,0.8067411741637154,19.325882583628463,0.19325882583628462
COVID-19_forecast_model,Mississippi,21.33075187969925,6.743533834586466,5.563909774436094,9.023308270676692,-0.05293233082706757,0.26578947368421046,37.36466165413534,0.39097744360902237,0.9248120300751881,0.5313214900836912,46.867850991630874,0.4686785099163087
COVID-19_forecast_model,Missouri,54.33766917293234,20.67977443609023,8.698496240601502,24.959398496240606,-0.015338345864661639,0.2492481203007518,92.9661654135338,0.48120300751879697,0.9248120300751881,0.6559074882610738,34.40925117389262,0.3440925117389262
COVID-19_forecast_model,Montana,14.777932330827069,4.586954887218045,3.3142857142857185,6.876691729323307,-0.07473684210526313,0.37218045112781956,24.932330827067688,0.3909774436090224,0.8646616541353384,0.8945448650090466,10.545513499095339,0.1054551349909534
COVID-19_forecast_model,Nebraska,23.13135338345865,5.992255639097745,6.9210526315789425,10.218045112781954,-0.11157894736842106,0.10883458646616531,37.89097744360903,0.36842105263157904,0.8007518796992479,0.8519285041872817,14.807149581271828,0.14807149581271828
COVID-19_forecast_model,Nevada,20.056804511278195,8.465075187969925,2.773684210526318,8.818045112781956,0.042556390977443626,0.2174812030075185,34.22932330827065,0.5789473684210523,0.9661654135338346,0.6353931974865819,36.46068025134181,0.36460680251341815
COVID-19_forecast_model,New Hampshire,12.723308270676693,4.863909774436091,3.382706766917292,4.47669172932331,0.01699248120300752,0.12218045112781951,21.733082706766904,0.5451127819548872,0.9360902255639098,0.6662519143166811,33.37480856833189,0.33374808568331893
COVID-19_forecast_model,New Jersey,79.84661654135338,38.36240601503759,18.392481203007527,23.091729323308265,0.020000000000000014,0.20150375939849635,135.02255639097737,0.5075187969924811,0.9887218045112782,0.5019818858383027,49.80181141616973,0.4980181141616973
COVID-19_forecast_model,New Mexico,22.402556390977445,5.84015037593985,4.83984962406015,11.722556390977442,-0.1003007518796992,-0.023684210526315818,37.48872180451127,0.3571428571428569,0.8383458646616541,1.0233193678190917,-2.331936781909172,-0.02331936781909172
COVID-19_forecast_model,New York,166.1602255639098,79.38278195488722,31.951127819548862,54.8263157894737,0.045563909774436105,0.19755639097744399,289.11278195488705,0.5601503759398495,1,0.5141807977365663,48.581920226343364,0.4858192022634336
COVID-19_forecast_model,North Carolina,71.33233082706766,27.899248120300754,17.024060150375938,26.409022556390983,-0.018345864661654117,0.2949248120300752,126.96240601503767,0.42481203007518803,0.9774436090225563,0.5607351067690983,43.926489323090166,0.4392648932309017
COVID-19_forecast_model,North Dakota,8.655902255639097,3.149135338345865,2.096992481203008,3.4097744360902245,-0.009323308270676718,0.07518796992481197,14.894736842105267,0.4699248120300752,0.9436090225563911,0.8528246914482065,14.717530855179351,0.1471753085517935
COVID-19_forecast_model,Ohio,116.13545112781955,43.2753007518797,19.039097744360884,53.82105263157897,-0.001804511278195502,0.18759398496240606,194.29323308270685,0.5225563909774436,0.9210526315789475,0.6885744325037005,31.142556749629946,0.31142556749629946
COVID-19_forecast_model,Oklahoma,31.349172932330827,11.938646616541353,4.103007518796991,15.30751879699248,-0.04015037593984964,0.2639097744360902,55.04511278195486,0.42481203007518803,0.9210526315789475,0.5465355837108221,45.34644162891779,0.4534644162891779
COVID-19_forecast_model,Oregon,26.24402255639098,10.862067669172932,5.431578947368426,9.950375939849623,0.0019548872180451472,0.18421052631578938,46.00751879699254,0.48120300751879697,0.9699248120300752,0.8408313300815484,15.916866991845158,0.15916866991845158
COVID-19_forecast_model,Pennsylvania,95.20251879699248,42.749135338345866,15.754887218045113,36.6984962406015,0.04406015037593988,0.21860902255639092,161.18421052631575,0.5977443609022555,0.9624060150375939,0.6588422874886011,34.11577125113989,0.3411577125113989
COVID-19_forecast_model,Puerto Rico,15.721654135338346,9.521654135338347,2.842105263157897,3.357894736842106,0.1147368421052632,0.11842105263157902,24.082706766917298,0.7293233082706766,1,0.5730460916779753,42.69539083220247,0.4269539083220247
COVID-19_forecast_model,Rhode Island,8.14172932330827,3.675563909774436,2.0360902255639095,2.4300751879699245,0.049323308270676665,0.09793233082706779,13.759398496240605,0.5902255639097745,0.9699248120300752,0.5516186162129689,44.83813837870311,0.4483813837870311
COVID-19_forecast_model,South Carolina,37.985488721804515,16.44639097744361,8.840601503759403,12.698496240601507,0.03278195488721805,0.25733082706766924,67.75563909774438,0.5413533834586464,0.9887218045112782,0.5056830154823683,49.431698451763175,0.49431698451763173
COVID-19_forecast_model,South Dakota,10.798834586466166,3.5702631578947366,2.715037593984964,4.513533834586465,-0.012330827067669232,0.1761278195488722,17.63909774436089,0.511278195488722,0.8909774436090224,0.7729631138416152,22.70368861583848,0.2270368861583848
COVID-19_forecast_model,Tennessee,49.28853383458647,16.954699248120303,11.391729323308276,20.942105263157895,-0.041654135338345825,0.2902255639097744,85.60150375939853,0.4210526315789475,0.9248120300751881,0.5920237646222759,40.79762353777241,0.4079762353777241
COVID-19_forecast_model,Texas,177.8724812030075,77.11834586466165,24.660902255639098,76.09323308270676,0.006466165413533873,0.3191729323308272,308.8609022556389,0.47744360902255656,0.9887218045112782,0.5231759551368294,47.68240448631707,0.4768240448631707
COVID-19_forecast_model,Utah,20.977443609022558,7.657894736842105,4.145864661654137,9.173684210526318,0.019248120300751903,0.20770676691729312,34.46240601503756,0.5601503759398494,0.9248120300751881,0.7220293231296198,27.797067687038023,0.27797067687038024
COVID-19_forecast_model,Vermont,5.251992481203007,2.1331954887218045,1.4661654135338353,1.6526315789473693,0.03879699248120305,0.07537593984962399,8.977443609022567,0.5375939849624061,0.9849624060150377,0.718148155357967,28.185184464203296,0.28185184464203294
COVID-19_forecast_model,Virginia,49.7790977443609,22.89263157894737,10.794736842105264,16.09172932330826,0.046315789473684255,0.16748120300751876,85.81578947368423,0.5827067669172933,0.9774436090225563,0.48290161600483517,51.709838399516485,0.5170983839951648
COVID-19_forecast_model,Washington,34.80774436090226,17.516766917293232,6.590977443609023,10.7,0.06511278195488719,0.15075187969924805,58.65789473684212,0.612781954887218,0.9962406015037594,0.7497732888073958,25.02267111926042,0.2502267111926042
COVID-19_forecast_model,West Virginia,22.192744360902257,8.0746992481203,4.291729323308273,9.826315789473684,-0.051428571428571414,0.22669172932330822,39.00375939849627,0.39473684210526316,0.9210526315789473,0.6398475179312403,36.015248206875974,0.3601524820687597
COVID-19_forecast_model,Wisconsin,53.219060150375945,21.448383458646617,7.957894736842106,23.812781954887225,0.016992481203007514,0.16409774436090246,90.80827067669168,0.5300751879699247,0.9624060150375939,0.8476616464398198,15.233835356018021,0.15233835356018022
COVID-19_forecast_model,Wyoming,5.655676691729323,1.7895112781954887,0.74436090225564,3.1218045112781962,-0.03789473684210525,0.2857142857142857,9.62406015037593,0.4548872180451129,0.8909774436090224,0.8950435661742987,10.49564338257013,0.1049564338257013
Influenza_forecast_model,Alabama,31.408120300751882,9.544962406015038,10.836842105263141,11.026315789473692,-0.011578947368421114,0.2338345864661652,50.90225563909779,0.5112781954887221,0.9022556390977445,0.7277050154040038,27.229498459599622,0.2722949845959962
Influenza_forecast_model,Alaska,5.6039473684210535,2.392669172932331,1.2496240601503736,1.9616541353383457,0.02075187969924814,0.10733082706766917,9.39473684210526,0.49624060150375954,0.9661654135338347,0.8188896788464994,18.111032115350056,0.18111032115350056
Influenza_forecast_model,Arizona,64.33421052631579,16.369548872180452,32.81203007518796,15.152631578947359,-0.06496240601503754,-0.060902255639097985,106.59022556390977,0.40601503759398505,0.8721804511278194,0.49530541660738514,50.469458339261486,0.5046945833926149
Influenza_forecast_model,Arkansas,35.20372180451127,8.08266917293233,16.157894736842113,10.963157894736845,-0.11007518796992481,0.08308270676691724,57.76315789473687,0.3496240601503761,0.8082706766917295,0.7241934710093104,27.58065289906896,0.2758065289906896
Influenza_forecast_model,California,162.33597744360904,43.91191729323308,73.86315789473674,44.56090225563907,-0.03939849624060177,0.08289473684210504,267.2556390977444,0.43984962406014994,0.9022556390977445,0.5208502137210832,47.91497862789168,0.4791497862789168
Influenza_forecast_model,Colorado,19.926315789473684,6.249624060150376,8.405263157894733,5.271428571428574,-0.040150375939849645,0.01203007518797023,33.66165413533835,0.4473684210526315,0.8909774436090224,0.5059114293114704,49.40885706885296,0.4940885706885296
Influenza_forecast_model,Connecticut,24.3962030075188,6.3789097744360905,13.37744360902256,4.639849624060146,-0.06195488721804508,-0.11729323308270691,41.10150375939853,0.38721804511278207,0.8984962406015042,0.561653955333914,43.834604466608596,0.43834604466608595
Influenza_forecast_model,Delaware,5.939586466165415,1.4140225563909774,2.8819548872180447,1.6436090225563924,-0.004812030075187872,0.06409774436090261,9.469924812030081,0.48872180451127806,0.8759398496240601,0.8089272826241073,19.107271737589272,0.1910727173758927
Influenza_forecast_model,District of Columbia,5.182330827067669,1.4342105263157896,2.7887218045112765,0.9593984962406026,0.022255639097744397,-0.17387218045112807,8.116541353383456,0.5601503759398494,0.894736842105263,0.6378092925316945,36.21907074683055,0.3621907074683055
Influenza_forecast_model,Florida,79.665,48.07778195488722,16.14135338345865,15.445864661654138,0.12225563909774445,0.032142857142857084,124.22180451127822,0.7556390977443611,1,0.5501243031425797,44.98756968574204,0.4498756968574204
Influenza_forecast_model,Georgia,42.950037593984966,13.365827067669173,18.45864661654135,11.12556390977444,-0.011578947368421041,0.13327067669172912,70.92105263157895,0.48120300751879697,0.9360902255639098,0.5313858887044892,46.86141112955108,0.4686141112955108
Influenza_forecast_model,Hawaii,3.198609022556391,1.7256766917293234,0.8563909774436089,0.6165413533834588,0.08165413533834591,-0.06541353383458637,4.996240601503761,0.6353383458646615,0.981203007518797,0.772139633531592,22.786036646840802,0.22786036646840802
Influenza_forecast_model,Idaho,15.804473684210526,3.064624060150376,10.010526315789479,2.729323308270674,-0.041654135338345805,-0.07781954887217994,23.240601503759407,0.5075187969924811,0.8007518796992479,0.5419062478445963,45.80937521554037,0.4580937521554037
Influenza_forecast_model,Illinois,60.31142857142857,14.140000000000002,31.165413533834606,15.006015037593997,-0.06796992481203007,-0.13909774436090178,97.94736842105256,0.4323308270676688,0.8383458646616537,0.5484933974545876,45.15066025454124,0.4515066025454124
Influenza_forecast_model,Indiana,48.839887218045114,15.18124060150376,18.178195488721812,15.480451127819547,-0.03714285714285712,-0.02800751879699205,86.03759398496234,0.413533834586466,0.9360902255639096,0.5589905864155861,44.10094135844139,0.44100941358441387
Influenza_forecast_model,Iowa,17.898308270676694,4.21936090225564,10.202255639097741,3.4766917293233095,-0.07624060150375939,-0.16428571428571404,28.95864661654136,0.3721804511278195,0.8533834586466165,0.493556761401724,50.6443238598276,0.506443238598276
Influenza_forecast_model,Kansas,18.494473684210526,4.657631578947368,9.114285714285714,4.722556390977443,-0.06496240601503751,0.03872180451127806,30.12406015037593,0.40601503759398505,0.8646616541353385,0.609432793121866,39.056720687813396,0.39056720687813395
Influenza_forecast_model,Kentucky,49.39315789473684,9.051804511278197,23.65864661654136,16.682706766917292,-0.10932330827067664,0.07387218045112771,78.09774436090218,0.38345864661654144,0.7781954887218043,0.6682609110270201,33.17390889729799,0.33173908897297993
Influenza_forecast_model,Louisiana,21.910601503759395,8.80157894736842,6.861654135338346,6.247368421052632,0.04706766917293249,0.06973684210526299,34.58270676691727,0.593984962406015,0.9586466165413536,0.5539706172531413,44.60293827468587,0.44602938274685866
Influenza_forecast_model,Maine,10.198308270676693,2.747932330827068,5.945864661654137,1.5045112781954881,-0.012330827067669116,-0.12725563909774465,16.620300751879693,0.4736842105263158,0.8984962406015038,0.4959930805003121,50.40069194996879,0.5040069194996879
Influenza_forecast_model,Maryland,27.463345864661655,7.379135338345865,13.593233082706764,6.490977443609022,-0.05218045112781931,0.001127819548871993,44.35338345864664,0.42105263157894757,0.887218045112782,0.5729055315503184,42.709446844968156,0.4270944684496816
Influenza_forecast_model,Massachusetts,50.414248120300755,11.750338345864662,30.457142857142863,8.206766917293237,-0.040902255639097725,-0.041917293233082395,80.49248120300746,0.45488721804511284,0.8721804511278194,0.5297532100175499,47.02467899824501,0.47024678998245006
Influenza_forecast_model,Michigan,67.6028947368421,15.260789473684211,40.55413533834586,11.787969924812025,-0.10105263157894732,-0.14868421052631572,112.5526315789473,0.33834586466165395,0.8533834586466165,0.48967407453298545,51.03259254670145,0.5103259254670145
Influenza_forecast_model,Minnesota,28.209812030075195,6.097781954887218,14.840601503759391,7.2714285714285705,-0.0837593984962405,-0.18533834586466186,45.20676691729322,0.39473684210526294,0.8233082706766918,0.6859338253765387,31.40661746234613,0.3140661746234613
Influenza_forecast_model,Mississippi,25.800300751879703,8.041654135338346,8.41654135338346,9.342105263157888,-0.011578947368421157,0.22763157894736863,43.003759398496285,0.5075187969924809,0.9097744360902253,0.6948950604567071,30.510493954329288,0.3051049395432929
Influenza_forecast_model,Missouri,54.51872180451127,11.408195488721804,29.358646616541325,13.751879699248121,-0.0950375939849624,-0.017293233082706506,88.46992481203,0.3496240601503761,0.8533834586466166,0.5930468556196926,40.695314438030735,0.40695314438030733
Influenza_forecast_model,Montana,9.790601503759397,1.9567669172932332,5.936090225563908,1.8977443609022562,-0.09203007518796993,0.05827067669172898,15.469924812030081,0.3609022556390978,0.8421052631578948,0.6279815572839453,37.20184427160547,0.37201844271605466
Influenza_forecast_model,Nebraska,8.744511278195489,2.7993984962406016,3.736842105263159,2.208270676691729,-0.05142857142857139,0.0204887218045111,14.91353383458646,0.4210526315789475,0.8834586466165414,0.5438347136816752,45.61652863183247,0.45616528631832476
Influenza_forecast_model,Nevada,20.192819548872176,5.1063533834586465,8.314285714285724,6.772180451127818,-0.023609022556390774,0.05112781954887244,32.73308270676697,0.4962406015037589,0.8721804511278196,0.5577247380918533,44.22752619081467,0.4422752619081467
Influenza_forecast_model,New Hampshire,6.583458646616541,1.755639097744361,3.547368421052633,1.2804511278195498,-0.007067669172932315,-0.009210526315789384,11.101503759398497,0.48496240601503743,0.9022556390977444,0.49173931574255514,50.82606842574449,0.5082606842574449
Influenza_forecast_model,New Jersey,54.29845864661654,16.396203007518796,25.68195488721804,12.22030075187971,-0.03037593984962404,-0.018796992481203062,91.6015037593985,0.4661654135338348,0.9022556390977445,0.5304472916459189,46.955270835408115,0.46955270835408114
Influenza_forecast_model,New Mexico,22.28988721804511,5.715451127819549,10.630075187969922,5.944360902255636,-0.09654135338345869,0.06578947368421076,35.27819548872178,0.3947368421052629,0.8007518796992478,0.4860873593460395,51.391264065396044,0.5139126406539605
Influenza_forecast_model,New York,98.89556390977442,27.666992481203003,52.621052631578934,18.60751879699248,-0.06496240601503753,-0.13308270676691744,170.03759398496234,0.3721804511278195,0.906015037593985,0.4757700199147246,52.42299800852754,0.5242299800852754
Influenza_forecast_model,North Carolina,51.763383458646615,13.85736842105263,23.840601503759377,14.065413533834588,-0.08676691729323317,0.17499999999999966,83.10150375939854,0.37218045112781944,0.8496240601503761,0.5360841644988671,46.39158355011329,0.4639158355011329
Influenza_forecast_model,North Dakota,4.545488721804511,1.730451127819549,2.0947368421052635,0.7203007518796993,0.053834586466165436,-0.03007518796992495,7.511278195488718,0.593984962406015,0.9473684210526316,0.519097751385027,48.0902248614973,0.480902248614973
Influenza_forecast_model,Ohio,70.56195488721804,17.138646616541354,37.18947368421054,16.233834586466163,-0.07924812030075183,-0.029887218045113077,119.87593984962407,0.36842105263157904,0.8684210526315791,0.5827997802658894,41.72002197341106,0.4172002197341106
Influenza_forecast_model,Oklahoma,53.7053007518797,11.861691729323308,26.771428571428565,15.072180451127826,-0.1356390977443609,0.22368421052631585,85.45112781954893,0.2969924812030075,0.8082706766917293,0.5818559153997837,41.81440846002163,0.4181440846002163
Influenza_forecast_model,Oregon,32.63112781954887,6.118345864661655,19.46240601503758,7.050375939849628,-0.0529323308270676,-0.03703007518796965,47.4060150375941,0.45112781954887204,0.8308270676691731,0.5197435147129915,48.02564852870085,0.4802564852870085
Influenza_forecast_model,Pennsylvania,73.39142857142856,24.83127819548872,28.80827067669171,19.751879699248125,-0.021353383458646607,0.033646616541353196,127.49248120300744,0.45112781954887216,0.943609022556391,0.4917503851212503,50.824961487874965,0.5082496148787496
Influenza_forecast_model,Puerto Rico,20.740263157894738,11.690639097744361,1.598496240601503,7.451127819548875,0.10496240601503762,0.13646616541353374,31.85714285714285,0.7105263157894737,0.9962406015037594,1.6152894199674064,-61.52894199674064,-0.6152894199674064
Influenza_forecast_model,Rhode Island,4.000112781954887,1.0271804511278197,2.4751879699248125,0.4977443609022557,0.03654135338345871,-0.15864661654135315,6.413533834586464,0.5375939849624061,0.906015037593985,0.5542516984409047,44.57483015590953,0.4457483015590953
Influenza_forecast_model,South Carolina,29.89210526315789,10.364285714285714,12.978195488721813,6.549624060150376,0.03203007518796999,0.10845864661654159,48.4812030075188,0.5789473684210525,0.9436090225563911,0.5495767533398455,45.04232466601545,0.45042324666015454
Influenza_forecast_model,South Dakota,6.150714285714286,1.9356766917293233,2.424812030075189,1.7902255639097735,-0.0033082706766917424,0.03176691729323321,10.233082706766915,0.4849624060150376,0.9323308270676692,0.5783620912794868,42.16379087205132,0.4216379087205132
Influenza_forecast_model,Tennessee,43.08086466165413,10.733496240601504,16.866917293233083,15.48045112781954,-0.07323308270676702,0.1342105263157894,70.16541353383452,0.37218045112781956,0.8909774436090224,0.6218452864352141,37.81547135647859,0.3781547135647859
Influenza_forecast_model,Texas,143.57680451127817,53.76853383458647,45.0135338345865,44.794736842105245,-0.0033082706766916926,0.176691729323308,250.1992481203006,0.4699248120300751,0.9661654135338344,0.6261578166670116,37.38421833329883,0.37384218333298835
Influenza_forecast_model,Utah,4.430338345864661,1.457406015037594,1.8503759398496236,1.1225563909774434,0.009473684210526344,0.022744360902255834,7.353383458646616,0.5413533834586464,0.906015037593985,0.46666926082780485,53.33307391721951,0.5333307391721951
Influenza_forecast_model,Vermont,4.044887218045113,0.9065413533834586,2.540601503759397,0.5977443609022565,0.02751879699248124,-0.2509398496240599,6.661654135338349,0.5300751879699248,0.9022556390977446,0.5382172095290879,46.17827904709121,0.4617827904709121
Influenza_forecast_model,Virginia,41.60785714285715,12.827406015037594,16.142105263157905,12.638345864661652,-0.005563909774435966,0.13308270676691739,65.74436090225561,0.5338345864661656,0.9022556390977446,0.6125093547058679,38.74906452941321,0.38749064529413213
Influenza_forecast_model,Washington,35.43330827067669,10.110751879699245,18.055639097744322,7.266917293233087,0.010977443609022544,0.009962406015037303,54.90601503759413,0.5338345864661654,0.9360902255639098,0.5010121357510556,49.89878642489444,0.49898786424894437
Influenza_forecast_model,West Virginia,22.1843984962406,5.148308270676693,10.784962406015044,6.25112781954887,-0.10631578947368418,0.0505639097744362,35.428571428571445,0.36842105263157904,0.8082706766917294,0.7007877194758029,29.921228052419714,0.2992122805241971
Influenza_forecast_model,Wisconsin,30.67334586466166,7.837255639097745,17.516541353383463,5.319548872180448,-0.07624060150375936,-0.041541353383458934,47.96992481203009,0.4097744360902254,0.8270676691729324,0.5306219015961083,46.937809840389164,0.46937809840389166
Influenza_forecast_model,Wyoming,6.114022556390977,1.3816917293233082,3.3624060150375925,1.3699248120300742,-0.056691729323308224,-0.04060150375939853,9.92481203007518,0.3834586466165414,0.8571428571428572,0.6741348821224408,32.586511787755924,0.32586511787755923
RSV_forecast_model,California,6.794428571428573,3.5451428571428574,1.8178571428571437,1.4314285714285717,0.04642857142857147,0.028035714285714372,10.996428571428565,0.5535714285714285,0.9928571428571429,0.5348836323748469,46.51163676251531,0.46511636762515307
RSV_forecast_model,Colorado,15.897964285714284,5.958678571428571,6.232857142857146,3.7064285714285785,0.03142857142857145,-0.0992857142857145,27.76071428571431,0.5535714285714286,0.9607142857142857,0.5078587968434458,49.21412031565542,0.4921412031565542
RSV_forecast_model,Connecticut,3.9828571428571435,1.7485714285714287,1.1107142857142869,1.1235714285714284,0.06428571428571422,0.02446428571428577,6.607142857142859,0.589285714285714,0.9714285714285713,0.6303693100918003,36.96306899081997,0.3696306899081997
RSV_forecast_model,Georgia,11.064107142857145,5.614107142857143,0.8378571428571426,4.612142857142854,0.061428571428571555,0.2217857142857144,18.321428571428577,0.6214285714285714,0.9642857142857142,1.1435173406823858,-14.351734068238574,-0.14351734068238575
RSV_forecast_model,Maryland,10.606607142857138,4.1587499999999995,3.5192857142857092,2.928571428571428,0.0307142857142858,0.0194642857142859,17.232142857142833,0.5714285714285714,0.9392857142857145,0.5564763843279668,44.352361567203324,0.44352361567203324
RSV_forecast_model,Michigan,6.938999999999998,2.3518571428571433,2.454999999999999,2.1321428571428545,0.04071428571428571,0.046428571428571735,11.942857142857148,0.5428571428571424,0.9499999999999998,0.5980126404708298,40.19873595291702,0.4019873595291702
RSV_forecast_model,Minnesota,11.083500000000004,4.906357142857144,2.869285714285716,3.307857142857144,0.032142857142856945,0.08732142857142867,19.26428571428572,0.5142857142857152,0.9821428571428571,0.5701065644275869,42.98934355724131,0.4298934355724131
RSV_forecast_model,New Mexico,6.31410714285714,1.8741071428571423,2.6564285714285703,1.7835714285714277,0.07785714285714299,-0.001964285714285643,10.578571428571436,0.6285714285714286,0.9321428571428573,0.5523585241276556,44.76414758723444,0.4476414758723444
RSV_forecast_model,New York,8.669214285714288,3.347785714285714,2.772857142857141,2.548571428571428,0.054285714285714076,-0.018035714285714623,14.871428571428533,0.5714285714285707,0.9750000000000001,0.5490876470909132,45.091235290908685,0.4509123529090868
RSV_forecast_model,Oregon,3.6533214285714286,1.6340357142857143,1.2621428571428561,0.7571428571428577,0.09785714285714289,0.0655357142857142,6.153571428571423,0.6571428571428573,0.9821428571428571,0.5230033550743587,47.69966449256413,0.4769966449256413
RSV_forecast_model,Tennessee,4.259821428571428,2.0219642857142857,0.6407142857142853,1.5971428571428579,0.09499999999999999,0.14553571428571438,7.060714285714274,0.6464285714285709,0.9928571428571429,0.8177976464653569,18.22023535346431,0.18220235353464312
